"Trap","Year","Start.date","Start.month","End.date","End.month","Empty","o/u","FHL","Family","Genus","Art","Ref","Number","Stratum","TreeSp"
"42",2018,24,4,8,5,3,"u","72-.001-.002-.","Pyrochroidae","Pyrochroa","serraticornis","Scop., 1763",2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","87-.011-.003-.","Cerambycidae","Rhagium","mordax","DeGeer, 1775",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",3,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.041-.002-.","Elateridae","Athous","vittatus","F., 1792",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.041-.002-.","Elateridae","Athous","vittatus","F., 1792",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","37-.001-.002-.","Throscidae","Trixagus","dermestoides","L., 1767",9,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","561.002-.001-.","Laemophloeidae","Placonotus","testaceus","F., 1787",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","58-.004-.009-.","Latridiidae","Enicmus","brevicornis","Mannerh., 1844",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","58-.004-.009-.","Latridiidae","Enicmus","brevicornis","Mannerh., 1844",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",16,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","90-.010-.001-.","Anthribidae","Platystomos","albinus","L., 1758",2,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",2,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","711.006-.002-.","Salpingidae","Salpingus","planirostris","F., 1787",12,"Understorey","Ground"
"42",2018,8,5,22,5,4,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",13,"Understorey","Ground"
"42",2018,8,5,22,5,4,"o","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Understorey","Ground"
"42",2018,8,5,22,5,4,"o","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Understorey","Ground"
"42",2018,1,8,16,8,10,"u","37-.002-.001-.","Throscidae","Aulonothroscus","brevicollis","Bonv., 1859",1,"Understorey","Ground"
"42",2018,8,5,22,5,4,"o","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Understorey","Ground"
"42",2018,8,5,22,5,4,"u","01-.037-.001-.","Carabidae","Anisodactylus","binotatus","F., 1787",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",3,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",4,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.023-.","Cryptophagidae","Cryptophagus","labilis Er., 1846",NA,1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,8,5,22,5,4,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,29,8,11,9,12,"o","","","kein Glas","",NA,0,"Understorey","Ground"
"42",2018,29,8,11,9,12,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,29,8,11,9,12,"u","58-.005-.0031.","Latridiidae","Cartodere","nodifer","Westw., 1839",2,"Understorey","Ground"
"42",2018,29,8,11,9,12,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",13,"Understorey","Ground"
"42",2018,4,7,17,7,8,"u","93-.1101.010-.","Curculionidae","Archarius","salicivorus","Payk., 1792",2,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","55-.008-.019-.","Cryptophagidae","Cryptophagus","pubescens Sturm, 1845",NA,1,"Understorey","Ground"
"42",2018,16,8,29,8,11,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","711.006-.002-.","Salpingidae","Salpingus","planirostris","F., 1787",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","711.006-.003-.","Salpingidae","Salpingus","ruficollis","L., 1761",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",2,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","60-.013-.005-.","Zopheridae","Synchita","undata Guér.Mén., 1844",NA,1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","711.006-.003-.","Salpingidae","Salpingus","ruficollis","L., 1761",6,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","93-.1101.010-.","Curculionidae","Archarius","salicivorus","Payk., 1792",6,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","93-.178-.001-.","Curculionidae","Stereonychus","fraxini","DeGeer, 1775",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,3,"Understorey","Ground"
"42",2018,24,4,8,5,3,"o","31-.007-.001-.","Cleridae","Thanasimus","formicarius","L., 1758",2,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",11,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","50-.009-.005-.","Nitidulidae","Epuraea","neglecta","Heer, 1841",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"o","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"o","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","16-.007-.001-.","Leiodidae","Anisotoma","humeralis","Herbst, 1791",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Omaliinae","spec.",NA,1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",4,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,3,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","87-.081-.0071.","Cerambycidae","Agapanthia","intermedia Ganglb., 1884",NA,1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","561.002-.001-.","Laemophloeidae","Placonotus","testaceus","F., 1787",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","28-.001-.001-.","Drilidae","Drilus","concolor Ahr., 1812",NA,1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","31-.007-.001-.","Cleridae","Thanasimus","formicarius","L., 1758",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","321.001-.001-.","Trogossitidae","Nemozoma","elongatum","L., 1761",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.004-.001-.","Elateridae","Procraerus","tibialis","Lacord., 1835",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.010-.002-.","Elateridae","Agriotes","pallidulus","Ill., 1807",8,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.010-.003-.","Elateridae","Agriotes","acuminatus","Steph., 1830",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.016-.002-.","Elateridae","Melanotus","villosus","Geoffr., 1785",2,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","34-.033-.004-.","Elateridae","Denticollis","linearis","L., 1758",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","58-.005-.0031.","Latridiidae","Cartodere","nodifer","Westw., 1839",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","58-.0061.002-.","Latridiidae","Stephostethus","angusticollis","Gyll., 1827",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",7,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","55-.008-.019-.","Cryptophagidae","Cryptophagus","pubescens Sturm, 1845",NA,1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","55-.008-.019-.","Cryptophagidae","Cryptophagus","pubescens Sturm, 1845",NA,1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","73-.004-.010-.","Scraptiidae","Anaspis","maculata","Geoffr., 1785",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","88-.076-.005-.","Chrysomelidae","Cassida","nebulosa L., 1758",NA,1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","91-.024-.001-.","Curculionidae","Dryocoetes","autographus","Ratz., 1837",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","69-.008-.017-.","Ptinidae","Ptinus","sexpunctatus Panzer, 1789",NA,1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",4,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,5,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","35-.001-.001-.","Cerophytidae","Cerophytum","elaterolides","Latr., 1804",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"o","34-.041-.002-.","Elateridae","Athous","vittatus","F., 1792",2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"o","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","58-.0061.006-.","Latridiidae","Stephostethus","alternans","Mannerh., 1844",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",22,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",13,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","601.004-.001-.","Corylophidae","Sericoderus","lateralis","Gyll., 1827",2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","34-.016-.002-.","Elateridae","Melanotus","villosus","Geoffr., 1785",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","65-.006-.028-.","Ciidae","Cis","festivus","Panzer, 1793",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","87-.011-.003-.","Cerambycidae","Rhagium","mordax","DeGeer, 1775",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","87-.015-.001-.","Cerambycidae","Stenocorus","meridianus","L., 1758",1,"Understorey","Ground"
"42",2018,4,7,17,7,8,"o","23-.xxx-.xxx-.","Staphylinidae","Staphylininae","spec.",NA,2,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","91-.024-.001-.","Curculionidae","Dryocoetes","autographus","Ratz., 1837",2,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","91-.0362.001-.","Curculionidae","Anisandrus","dispar","F., 1792",22,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","58-.004-.009-.","Latridiidae","Enicmus","brevicornis","Mannerh., 1844",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","58-.004-.009-.","Latridiidae","Enicmus","brevicornis","Mannerh., 1844",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","58-.0061.002-.","Latridiidae","Stephostethus","angusticollis","Gyll., 1827",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",22,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",2,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","59-.004-.003-.","Mycetophagidae","Mycetophagus","piceus","F., 1777",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","601.004-.001-.","Corylophidae","Sericoderus","lateralis","Gyll., 1827",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",1,"Understorey","Ground"
"42",2018,4,7,17,7,8,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",1,"Understorey","Ground"
"42",2018,4,7,17,7,8,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",1,"Understorey","Ground"
"42",2018,4,7,17,7,8,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",46,"Understorey","Ground"
"42",2018,16,8,29,8,11,"o","88-.049-.021-.","Chrysomelidae","Phyllotreta","nigripes","F., 1775",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"o","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"o","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",1,"Understorey","Ground"
"42",2018,11,4,24,4,2,"o","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",4,"Understorey","Ground"
"42",2018,11,4,24,4,2,"o","87-.011-.003-.","Cerambycidae","Rhagium","mordax","DeGeer, 1775",2,"Understorey","Ground"
"42",2018,19,6,4,7,7,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",32,"Understorey","Ground"
"42",2018,11,4,24,4,2,"o","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",4,"Understorey","Ground"
"42",2018,11,4,24,4,2,"u","01-.065-.026-.","Carabidae","Amara","familiaris","Duft., 1812",3,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","91-.011-.001-.","Curculionidae","Hylesinus","crenatus","F., 1787",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","58-.003-.0081.","Latridiidae","Latridius","hirtus Gyll., 1827",NA,1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","58-.0061.002-.","Latridiidae","Stephostethus","angusticollis","Gyll., 1827",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",11,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",19,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","93-.021-.014-.","Curculionidae","Phyllobius","pomaceus Gyll., 1834",NA,1,"Understorey","Ground"
"42",2018,4,7,17,7,8,"u","58-.0061.002-.","Latridiidae","Stephostethus","angusticollis","Gyll., 1827",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",2,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","34-.041-.002-.","Elateridae","Athous","vittatus","F., 1792",21,"Understorey","Ground"
"42",2018,24,4,8,5,3,"u","35-.001-.001-.","Cerophytidae","Cerophytum","elaterolides","Latr., 1804",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","801.004-.001-.","Tetratomidae","Hallomenus","binotatus","Quensel, 1790",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","72-.001-.002-.","Pyrochroidae","Pyrochroa","serraticornis","Scop., 1763",2,"Understorey","Ground"
"42",2018,4,7,17,7,8,"o","37-.002-.001-.","Throscidae","Aulonothroscus","brevicollis","Bonv., 1859",4,"Understorey","Ground"
"42",2018,4,7,17,7,8,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Understorey","Ground"
"42",2018,22,5,5,6,5,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",131,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","68-.014-.001-.","Ptinidae","Ptilinus","pectinicornis","L., 1758",3,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","68-.022-.003-.","Ptinidae","Dorcatoma","chrysomelina Sturm, 1837",NA,1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","37-.002-.001-.","Throscidae","Aulonothroscus","brevicollis","Bonv., 1859",2,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",9,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Understorey","Ground"
"42",2018,5,6,19,6,6,"u","58-.004-.012-.","Latridiidae","Enicmus","rugosus","Herbst, 1793",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","531.011-.001-.","Silvanidae","Uleiota","planatus","L., 1761",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
"42",2018,27,3,11,4,1,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Understorey","Ground"
